// Alarm Init,,,,
//,3,,,
// Name,ID,CD,Enabled,Text
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot18),40348,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot18)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot19),40349,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot19)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot20),40350,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot20)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot21),40351,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot21)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot22),40352,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot22)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot23),40353,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot23)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot24),40354,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot24)
EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot25),40355,,1,EFEM-Robot_WaferPutError(UpperArm-Aligner1-Slot25)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot1),40356,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot1)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot2),40357,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot2)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot3),40358,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot3)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot4),40359,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot4)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot5),40360,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot5)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot6),40361,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot6)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot7),40362,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot7)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot8),40363,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot8)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot9),40364,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot9)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot10),40365,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot10)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot11),40366,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot11)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot12),40367,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot12)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot13),40368,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot13)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot14),40369,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot14)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot15),40370,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot15)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot16),40371,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot16)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot17),40372,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot17)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot18),40373,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot18)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot19),40374,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot19)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot20),40375,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot20)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot21),40376,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot21)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot22),40377,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot22)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot23),40378,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot23)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot24),40379,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot24)
EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot25),40380,,1,EFEM-Robot_WaferPutError(LowerArm-Stage1-Slot25)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot1),40381,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot1)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot2),40382,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot2)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot3),40383,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot3)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot4),40384,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot4)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot5),40385,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot5)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot6),40386,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot6)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot7),40387,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot7)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot8),40388,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot8)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot9),40389,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot9)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot10),40390,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot10)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot11),40391,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot11)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot12),40392,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot12)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot13),40393,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot13)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot14),40394,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot14)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot15),40395,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot15)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot16),40396,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot16)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot17),40397,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot17)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot18),40398,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot18)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot19),40399,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot19)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot20),40400,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot20)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot21),40401,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot21)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot22),40402,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot22)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot23),40403,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot23)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot24),40404,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot24)
EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot25),40405,,1,EFEM-Robot_WaferPutError(UpperArm-Stage1-Slot25)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot1),40406,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot1)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot2),40407,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot2)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot3),40408,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot3)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot4),40409,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot4)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot5),40410,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot5)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot6),40411,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot6)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot7),40412,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot7)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot8),40413,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot8)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot9),40414,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot9)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot10),40415,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot10)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot11),40416,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot11)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot12),40417,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot12)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot13),40418,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot13)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot14),40419,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot14)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot15),40420,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot15)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot16),40421,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot16)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot17),40422,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot17)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot18),40423,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot18)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot19),40424,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot19)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot20),40425,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot20)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot21),40426,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot21)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot22),40427,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot22)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot23),40428,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot23)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot24),40429,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot24)
EFEM-Robot_GetStandbyError(LowerArm-P1-Slot25),40430,,1,EFEM-Robot_GetStandbyError(LowerArm-P1-Slot25)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot1),40431,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot1)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot2),40432,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot2)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot3),40433,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot3)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot4),40434,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot4)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot5),40435,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot5)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot6),40436,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot6)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot7),40437,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot7)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot8),40438,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot8)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot9),40439,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot9)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot10),40440,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot10)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot11),40441,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot11)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot12),40442,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot12)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot13),40443,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot13)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot14),40444,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot14)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot15),40445,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot15)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot16),40446,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot16)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot17),40447,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot17)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot18),40448,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot18)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot19),40449,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot19)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot20),40450,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot20)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot21),40451,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot21)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot22),40452,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot22)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot23),40453,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot23)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot24),40454,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot24)
EFEM-Robot_GetStandbyError(UpperArm-P1-Slot25),40455,,1,EFEM-Robot_GetStandbyError(UpperArm-P1-Slot25)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot1),40456,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot1)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot2),40457,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot2)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot3),40458,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot3)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot4),40459,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot4)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot5),40460,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot5)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot6),40461,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot6)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot7),40462,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot7)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot8),40463,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot8)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot9),40464,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot9)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot10),40465,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot10)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot11),40466,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot11)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot12),40467,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot12)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot13),40468,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot13)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot14),40469,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot14)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot15),40470,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot15)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot16),40471,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot16)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot17),40472,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot17)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot18),40473,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot18)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot19),40474,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot19)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot20),40475,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot20)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot21),40476,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot21)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot22),40477,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot22)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot23),40478,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot23)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot24),40479,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot24)
EFEM-Robot_GetStandbyError(LowerArm-P2-Slot25),40480,,1,EFEM-Robot_GetStandbyError(LowerArm-P2-Slot25)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot1),40481,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot1)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot2),40482,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot2)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot3),40483,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot3)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot4),40484,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot4)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot5),40485,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot5)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot6),40486,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot6)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot7),40487,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot7)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot8),40488,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot8)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot9),40489,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot9)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot10),40490,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot10)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot11),40491,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot11)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot12),40492,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot12)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot13),40493,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot13)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot14),40494,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot14)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot15),40495,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot15)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot16),40496,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot16)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot17),40497,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot17)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot18),40498,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot18)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot19),40499,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot19)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot20),40500,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot20)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot21),40501,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot21)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot22),40502,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot22)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot23),40503,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot23)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot24),40504,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot24)
EFEM-Robot_GetStandbyError(UpperArm-P2-Slot25),40505,,1,EFEM-Robot_GetStandbyError(UpperArm-P2-Slot25)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot1),40506,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot1)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot2),40507,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot2)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot3),40508,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot3)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot4),40509,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot4)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot5),40510,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot5)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot6),40511,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot6)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot7),40512,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot7)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot8),40513,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot8)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot9),40514,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot9)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot10),40515,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot10)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot11),40516,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot11)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot12),40517,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot12)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot13),40518,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot13)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot14),40519,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot14)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot15),40520,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot15)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot16),40521,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot16)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot17),40522,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot17)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot18),40523,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot18)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot19),40524,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot19)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot20),40525,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot20)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot21),40526,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot21)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot22),40527,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot22)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot23),40528,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot23)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot24),40529,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot24)
EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot25),40530,,1,EFEM-Robot_GetStandbyError(LowerArm-Aligner1-Slot25)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot1),40531,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot1)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot2),40532,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot2)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot3),40533,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot3)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot4),40534,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot4)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot5),40535,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot5)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot6),40536,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot6)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot7),40537,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot7)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot8),40538,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot8)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot9),40539,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot9)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot10),40540,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot10)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot11),40541,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot11)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot12),40542,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot12)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot13),40543,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot13)
EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot14),40544,,1,EFEM-Robot_GetStandbyError(UpperArm-Aligner1-Slot14)
